item_id	name	desc_id	plural	autosell	description	image_src
5172	Map to Safety Shelter Grimace Prime	590025247	"Maps to Safety Shelter Grimace Prime
"	0	todo: description	todo: image_src
5173	elven magi-pack	909099220		"150
"	todo: description	todo: image_src
5174	Saison du Lune	652057677	"bottles of Saison du Lune
"	100	todo: description	todo: image_src
5175	Moonthril Schnapps	458903748	"shots of Moonthril Schnapps
"	200	todo: description	todo: image_src
5176	Wrecked Generator	682537618		"500
"	todo: description	todo: image_src
5177	Spaghetti with Moonballs	461512582	"plates of Spaghetti with Moonballs
"	100	todo: description	todo: image_src
5178	Crepes a la Lune	515980567	"Crepeses a la Lune
"	200	todo: description	todo: image_src
5179	Moon Pie	290960495		"500
"	todo: description	todo: image_src
5180	Comet Pop	666206226		"10
"	todo: description	todo: image_src
5181	Flan in the Moon	270613216	"Flans in the Moon
"	50	todo: description	todo: image_src
5182	1/6th Pound Cake	756938252		"100
"	todo: description	todo: image_src
5183	Mint-in-box Moonthril Circlet	705026970		"0
"	todo: description	todo: image_src
5184	Mint-in-box Moonthril Greaves	367369719	"Mint-in-boxes Moonthril Greaves
"	0	todo: description	todo: image_src
5185	Mint-in-box Moonthril Cuirass	684833758	"Mint-in-box Moonthril Cuirasses
"	0	todo: description	todo: image_src
5186	Mint-in-box Moonthril Flamberge	658513107		"0
"	todo: description	todo: image_src
5187	Mint-in-box Moonthril Longbow	591358121		"0
"	todo: description	todo: image_src
5188	honey stick	922110263		"0
"	todo: description	todo: image_src
5189	double-ice gum	849316884	"cubes of double-ice gum
"	5	todo: description	todo: image_src
5190	Operation Patriot Shield	563222775		"0
"	todo: description	todo: image_src
5191	squirming egg sac	534512179		"0
"	todo: description	todo: image_src
5192	corrupted data	245822900	"bytes of corrupted data
"	0	todo: description	todo: image_src
5193	11-inch knob sausage	214334936		"0
"	todo: description	todo: image_src
5194	exorcised sandwich	786372087		"0
"	todo: description	todo: image_src
5195	Banfoy's Boutique Order Form	299964721		"0
"	todo: description	todo: image_src
5196	Great S-Cape	509607021		"0
"	todo: description	todo: image_src
5197	Marvelous Unitard	256898861		"0
"	todo: description	todo: image_src
5198	gooey paste	914769688	"globs of gooey paste
"	0	todo: description	todo: image_src
5199	beastly paste	786918264	"globs of beastly paste
"	0	todo: description	todo: image_src
5200	oily paste	681870289	"globs of oily paste
"	0	todo: description	todo: image_src
5201	ectoplasmic paste	278940204	"globs of ectoplasmic paste
"	0	todo: description	todo: image_src
5202	greasy paste	710934300	"globs of greasy paste
"	0	todo: description	todo: image_src
5203	bug paste	541133783	"globs of bug paste
"	0	todo: description	todo: image_src
5204	hippy paste	469936019	"globs of hippy paste
"	0	todo: description	todo: image_src
5205	orc paste	995097983	"globs of orc paste
"	0	todo: description	todo: image_src
5206	demonic paste	896410020	"globs of demonic paste
"	0	todo: description	todo: image_src
5207	indescribably horrible paste	922266424	"globs of indescribably horrible paste
"	0	todo: description	todo: image_src
5208	fishy paste	411556353	"globs of fishy paste
"	0	todo: description	todo: image_src
5209	goblin paste	880026669	"globs of goblin paste
"	0	todo: description	todo: image_src
5210	pirate paste	123844377	"globs of pirate paste
"	0	todo: description	todo: image_src
5211	chlorophyll paste	973693777	"globs of chlorophyll paste
"	0	todo: description	todo: image_src
5212	strange paste	723370419	"globs of strange paste
"	0	todo: description	todo: image_src
5213	Mer-kin paste	446181948	"globs of Mer-kin paste
"	0	todo: description	todo: image_src
5214	slimy paste	662001151	"globs of slimy paste
"	0	todo: description	todo: image_src
5215	penguin paste	994725087	"globs of penguin paste
"	0	todo: description	todo: image_src
5216	elemental paste	702386574	"globs of elemental paste
"	0	todo: description	todo: image_src
5217	cosmic paste	727032290	"globs of cosmic paste
"	0	todo: description	todo: image_src
5218	hobo paste	514968149	"globs of hobo paste
"	0	todo: description	todo: image_src
5219	Crimbo paste	716853405	"globs of Crimbo paste
"	0	todo: description	todo: image_src
5220	Teachings of the Fist	525128097		"0
"	todo: description	todo: image_src
5221	fat loot token	526463785		"0
"	todo: description	todo: image_src
5222	Thwaitgold grasshopper statuette	136464467		"0
"	todo: description	todo: image_src
5223	Tome of Clip Art	574526290	"Tomes of Clip Art
"	0	todo: description	todo: image_src
5224	Ur-Donut	517311708		"30
"	todo: description	todo: image_src
5225	The Bomb	779127476	"Bombs
"	30	todo: description	todo: image_src
5226	box of Familiar Jacks	197797892	"boxes of Familiar Jacks
"	30	todo: description	todo: image_src
5227	bucket of wine	977325030	"buckets of wine
"	30	todo: description	todo: image_src
5228	ultrafondue	599765578		"30
"	todo: description	todo: image_src
5229	unbearable light	580600083		"30
"	todo: description	todo: image_src
5230	oversized snowflake	734400982		"30
"	todo: description	todo: image_src
5231	crystal skull	364690120		"30
"	todo: description	todo: image_src
5232	borrowed time	202359698	"pieces of borrowed time
"	30	todo: description	todo: image_src
5233	box of hammers	644838641	"boxes of hammers
"	30	todo: description	todo: image_src
5234	shining halo	256581155		"30
"	todo: description	todo: image_src
5235	furry halo	942102010		"30
"	todo: description	todo: image_src
5236	frosty halo	690053378		"30
"	todo: description	todo: image_src
5237	time halo	277862470		"30
"	todo: description	todo: image_src
5238	Lumineux Limnio	170016949	"bottles of Lumineux Limnio
"	30	todo: description	todo: image_src
5239	Morto Moreto	809104289	"bottles of Morto Moreto
"	30	todo: description	todo: image_src
5240	Temps Tempranillo	454309090	"bottles of Temps Tempranillo
"	30	todo: description	todo: image_src
5241	Bordeaux Marteaux	489995659	"bottles of Bordeaux Marteaux
"	30	todo: description	todo: image_src
5242	Fromage Pinotage	892840469	"bottles of Fromage Pinotage
"	30	todo: description	todo: image_src
5243	Beignet Milgranet	320019527	"bottles of Beignet Milgranet
"	30	todo: description	todo: image_src
5244	Muschat	538079522	"bottles of Muschat
"	30	todo: description	todo: image_src
5245	cool jelly donut	249351840		"30
"	todo: description	todo: image_src
5246	shrapnel jelly donut	603567625		"30
"	todo: description	todo: image_src
5247	occult jelly donut	621283004		"30
"	todo: description	todo: image_src
5248	thyme jelly donut	635915672		"30
"	todo: description	todo: image_src
5249	frozen danish	718294550	"frozen danishes
"	30	todo: description	todo: image_src
5250	smashed danish	488549848	"smashed danishes
"	30	todo: description	todo: image_src
5251	forbidden danish	984027975	"forbidden danishes
"	30	todo: description	todo: image_src
5252	cool cat claw	385514539		"30
"	todo: description	todo: image_src
5253	blunt cat claw	402774947		"30
"	todo: description	todo: image_src
5254	shadowy cat claw	863518314		"30
"	todo: description	todo: image_src
5255	cheezburger	929836778		"30
"	todo: description	todo: image_src
5256	toasted brie	512458370	"pieces of toasted brie
"	30	todo: description	todo: image_src
5257	potion of the field gar	865033460	"potions of the field gar
"	30	todo: description	todo: image_src
5258	too legit potion	897208811		"30
"	todo: description	todo: image_src
5259	Bright Water	231547639	"bottles of Bright Water
"	30	todo: description	todo: image_src
5260	cold-filtered water	514757905	"bottles of cold-filtered water
"	30	todo: description	todo: image_src
5261	graveyard snowglobe	213000900		"30
"	todo: description	todo: image_src
5262	cool cat elixir	944132814		"30
"	todo: description	todo: image_src
5263	potion of the captain's hammer	495788949	"potions of the captain's hammer
"	30	todo: description	todo: image_src
5264	potion of X-ray vision	411693111	"potions of X-ray vision
"	30	todo: description	todo: image_src
5265	potion of the litterbox	270866829	"potions of the litterbox
"	30	todo: description	todo: image_src
5266	potion of animal rage	569104824	"potions of animal rage
"	30	todo: description	todo: image_src
5267	potion of punctual companionship	159447368	"potions of punctual companionship
"	30	todo: description	todo: image_src
5268	holy bomb, batman	157921711	"holy bombs, batman
"	30	todo: description	todo: image_src
5269	bobcat grenade	693382999		"30
"	todo: description	todo: image_src
5270	chocolate frosted sugar bomb	687495019		"30
"	todo: description	todo: image_src
5271	broken glass grenade	306831208		"30
"	todo: description	todo: image_src
5272	noxious gas grenade	254069397		"30
"	todo: description	todo: image_src
5273	skull with a fuse in it	111476543	"skulls with fuses in them
"	30	todo: description	todo: image_src
5274	boozebomb	738824353		"30
"	todo: description	todo: image_src
5275	hammerus	833394012	"hammurabi
"	30	todo: description	todo: image_src
5276	blunt icepick	436192270		"30
"	todo: description	todo: image_src
5277	fluorescent lightbulb	922506096		"30
"	todo: description	todo: image_src
5278	blammer	602806795		"30
"	todo: description	todo: image_src
5279	clock-cleaning hammer	336085167		"30
"	todo: description	todo: image_src
5280	4:20 bomb	682959289		"30
"	todo: description	todo: image_src
5281	broken clock	375503738		"30
"	todo: description	todo: image_src
5282	dethklok	950023220		"30
"	todo: description	todo: image_src
5283	glacial clock	624410226		"30
"	todo: description	todo: image_src
5284	Gygaxian Libram	762878711		"0
"	todo: description	todo: image_src
5285	d4	963261787		"0
"	todo: description	todo: image_src
5286	d6	325216568		"0
"	todo: description	todo: image_src
5287	d8	468182938		"0
"	todo: description	todo: image_src
5288	d10	443467874		"0
"	todo: description	todo: image_src
5289	d12	882344983		"0
"	todo: description	todo: image_src
5290	d20	778446727		"0
"	todo: description	todo: image_src
5291	generic healing potion	968770514		"50
"	todo: description	todo: image_src
5292	generic mana potion	912486561		"50
"	todo: description	todo: image_src
5293	generic restorative potion	283043014		"50
"	todo: description	todo: image_src
5294	kobold treasure hoard	820041504		"0
"	todo: description	todo: image_src
5295	newborn kobold	778374045		"0
"	todo: description	todo: image_src
5296	slightly thicker filthy rags	132335428	"piles of slightly thicker filthy rags
"	75	todo: description	todo: image_src
5297	dungeon dragon chest	853487229		"0
"	todo: description	todo: image_src
5298	phish stick	790092369		"0
"	todo: description	todo: image_src
5299	plastic vampire fangs	724945195	"sets of plastic vampire fangs
"	0	todo: description	todo: image_src
5300	Interview With You (a Vampire)	591301518	"copies of Interview With You (a Vampire)
"	111	todo: description	todo: image_src
5301	Make-Your-Own-Vampire-Fangs kit	855608589		"0
"	todo: description	todo: image_src
5302	your own black heart	969698727	"black vampire hearts
"	111	todo: description	todo: image_src
5303	Sword of the Brouhaha Prince	495767298		"111
"	todo: description	todo: image_src
5304	Chalice of the Malkovich Prince	534611026		"111
"	todo: description	todo: image_src
5305	Sceptre of the Torremolinos Prince	475867577		"111
"	todo: description	todo: image_src
5306	Medallion of the Ventrilo Prince	546884701		"111
"	todo: description	todo: image_src
5307	Haunted Sorority House staff guide	467115427		"0
"	todo: description	todo: image_src
5308	ghost trap	132358159		"0
"	todo: description	todo: image_src
5309	chainsaw chain	268469310		"0
"	todo: description	todo: image_src
5310	silver shotgun shell	253570967		"0
"	todo: description	todo: image_src
5311	funhouse mirror	603294066		"0
"	todo: description	todo: image_src
5312	ghostly body paint	530711589	"tubes of ghostly body paint
"	0	todo: description	todo: image_src
5313	necrotizing body spray	728903824	"bottles of necrotizing body spray
"	0	todo: description	todo: image_src
5314	bite-me-red lipstick	992265372	"tubes of bite-me-red lipstick
"	0	todo: description	todo: image_src
5315	whisker pencil	188973115		"0
"	todo: description	todo: image_src
5316	press-on ribs	206212551	"sets of press-on ribs
"	0	todo: description	todo: image_src
5317	Rattlin' Chains	153737276	"boxes of Rattlin' Chains
"	0	todo: description	todo: image_src
5318	Gummy Brains	245998893	"boxes of Gummy Brains
"	0	todo: description	todo: image_src
5319	Blood 'n' Plenty	647838494	"Blood 'n' Plenties
"	0	todo: description	todo: image_src
5320	Lobos Mints	381729556	"rolls of Lobos Mints
"	0	todo: description	todo: image_src
5321	Sweet Sword	720883917		"0
"	todo: description	todo: image_src
5322	Ecto-Cooler	188640459		"0
"	todo: description	todo: image_src
5323	Bartles and BRAAAINS wine cooler	520362125		"0
"	todo: description	todo: image_src
5324	Blood Light	779639287	"cans of Blood Light
"	0	todo: description	todo: image_src
5325	Silver Bullet beer	138741589		"0
"	todo: description	todo: image_src
5326	Bone's Farm &quot;wine&quot;	152114626	"bottles of Bone's Farm &quot;wine&quot;
"	0	todo: description	todo: image_src
5327	ghost protocol	355856839		"0
"	todo: description	todo: image_src
5328	sorority brain	344272014		"0
"	todo: description	todo: image_src
5329	Nightstalker perfume	341295040		"0
"	todo: description	todo: image_src
5330	drum of pomade	879266387	"drums of pomade
"	0	todo: description	todo: image_src
5331	throwing bone	570546301		"0
"	todo: description	todo: image_src
5332	extra-see-thru nightie	349333443		"0
"	todo: description	todo: image_src
5333	BRAINS shorts	733620468	"pairs of BRAINS shorts
"	0	todo: description	todo: image_src
5334	Mesmereyes&trade; contact lenses	415657785	"pairs of Mesmereyes&trade; contact lenses
"	0	todo: description	todo: image_src
5335	cursed scrunchie	431606529		"0
"	todo: description	todo: image_src
5336	extremely skinny jeans	586879875	"pairs of extremely skinny jeans
"	0	todo: description	todo: image_src
5337	The Necbromancer's Hat	225558228		"0
"	todo: description	todo: image_src
5338	The Necbromancer's Stein	490267770		"0
"	todo: description	todo: image_src
5339	The Necbromancer's Shorts	856417196	"pairs of The Necbromancer's Shorts
"	0	todo: description	todo: image_src
5340	The Necbromancer's Wizard Staff	359578407	"The Necbromancer's Wizard Staves
"	5000	todo: description	todo: image_src
5341	The Necbronomicon	802108765	"copies of The Necbronomicon
"	0	todo: description	todo: image_src
5342	The Cooler Out of Space	267368039	"The Coolers Out of Space
"	500	todo: description	todo: image_src
